host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
22118802,0,21,0,90,3,3,0
101529107,0,12,1,164,2,1,0
74782658,2,121,0,40,1,117,300
14521207,0,20,1,250,3,2,0
101550977,1,43,0,95,5,45,272
101550977,1,43,0,90,4,61,246
25685076,0,0,0,111,1,74,156
101557399,0,54,1,120,2,56,85
34331702,0,6,1,95,4,20,14
101569412,1,4,1,100,7,17,11
39668851,0,6,1,100,5,11,298
909710,0,12,0,49,5,17,0
101604346,0,90,1,116,1,213,314
15600805,1,14,1,265,3,2,0
148108,1,23,0,333,1,40,62
101632253,1,4,0,100,3,20,188
2908180,1,4,0,125,5,59,110
57109253,0,12,0,70,3,12,188
101653570,0,6,0,59,2,195,40
8076786,0,79,0,89,1,2,281
101653570,0,6,0,59,2,171,57
85726670,1,28,1,150,3,2,0
96098402,1,1,0,369,3,8,365
17043144,0,21,0,55,3,1,0
44706272,0,12,0,45,3,4,0
101712494,2,183,0,55,2,4,349
101712494,2,183,0,55,2,12,355
8881924,1,53,1,196,6,6,268
11075539,0,21,0,69,2,96,36
25851147,1,2,0,65,3,49,46
6109872,1,23,0,100,2,16,66
51830483,1,7,0,92,1,140,152
5321130,0,6,1,365,5,77,112
1515114,1,19,1,300,10,4,16
18314550,0,79,1,175,2,6,18
87370616,4,99,0,80,2,77,365
3033622,0,17,1,90,7,1,210
12210788,1,8,0,119,1,117,365
9718720,0,12,1,450,5,15,60
14258860,0,12,1,200,5,1,0
5435740,0,24,1,99,2,96,0
24425145,1,28,1,270,1,3,0
101976032,1,14,1,499,4,69,280
101982307,0,12,0,80,2,29,34
46990279,1,77,1,1500,2,4,365
90025899,0,40,0,105,2,146,62
88895712,0,12,1,150,4,11,0
795031,0,12,0,70,2,117,35
6834967,1,14,1,150,6,1,0
97657342,0,73,1,146,3,98,79
28966357,1,4,0,99,2,90,92
14370,0,16,1,125,7,1,0
102016115,0,17,0,125,2,89,310
101883929,0,38,1,182,4,83,254
16878736,0,6,0,55,2,16,311
5450219,0,38,1,255,3,16,33
102072740,1,30,0,75,1,2,0
102075715,0,6,0,80,1,1,350
101978485,1,60,1,125,1,59,88
102080453,0,6,0,54,1,166,0
45009,0,6,1,170,2,149,1
44498923,2,39,1,115,3,143,3
59059294,0,0,0,65,4,7,0
1546439,1,19,0,50,4,1,0
102103075,0,15,1,139,1,216,257
102108786,0,70,0,300,3,8,80
24360599,0,10,1,85,5,5,0
83627325,2,39,0,139,1,3,365
102080453,0,6,0,49,1,153,0
7755859,1,19,1,120,6,46,40
101653570,0,12,0,79,2,167,21
8076496,2,56,0,60,4,6,96
35667639,1,132,0,175,1,6,180
7607175,1,23,0,75,5,1,157
20237633,2,44,0,50,2,13,0
66823224,1,8,0,80,1,111,42
70963475,1,8,0,110,7,1,87
22195599,1,19,0,67,10,14,7
28189446,3,148,1,70,5,83,291
102218558,2,83,0,70,1,52,0
58390804,0,22,1,153,3,64,277
102112347,0,16,1,350,2,22,21
102228163,0,33,1,90,7,1,50
25495114,1,19,1,178,9,22,0
61601937,2,31,0,40,1,7,0
102251846,0,38,1,160,2,127,270
26020769,0,24,0,99,2,5,364
100970583,2,129,0,45,4,22,266
27260699,0,21,2,28,1,117,118
10146370,1,9,1,159,6,39,351
102357305,0,34,1,250,5,40,70
11921184,1,19,0,85,2,37,6
55149412,1,23,1,160,1,73,229
9439324,0,21,0,49,1,74,53
102383709,1,2,0,69,4,153,125
5568352,0,13,1,200,2,2,15
9549442,0,123,0,62,5,6,0
34506361,1,5,1,400,1,17,364
18192430,0,13,0,80,1,53,0
37433861,2,139,1,105,3,4,1
41191579,0,15,1,87,1,9,0
30593595,0,21,1,99,3,126,46
102415020,0,12,1,109,4,91,212
70403406,1,8,0,75,2,8,0
13454974,1,1,1,175,2,11,88
102478101,1,7,1,289,2,4,0
6119933,0,12,1,209,2,23,11
102488175,0,21,1,75,2,84,322
102482048,0,21,0,35,2,106,349
102500495,0,54,1,80,1,127,7
10398617,0,12,0,70,2,19,19
11727149,0,12,1,150,3,19,0
102518726,1,43,1,145,3,2,0
102526456,0,6,1,142,1,122,80
102526590,3,167,1,65,2,52,40
100781220,2,56,1,110,2,67,191
7455706,1,19,0,80,6,10,7
102482048,0,21,0,35,2,44,325
99602138,1,30,1,150,3,36,5
8439929,0,12,1,150,1,17,102
18240752,0,16,0,47,2,7,0
102624893,2,37,1,85,1,68,0
4702833,0,17,1,100,2,87,77
98697139,2,162,0,40,1,43,59
14566486,0,6,1,85,7,1,0
76536839,2,83,1,99,2,171,1
21444167,4,59,1,105,3,54,278
46382885,0,54,0,33,2,119,277
11297371,0,21,0,50,2,72,293
89759874,0,12,0,72,1,154,215
102731382,1,9,1,300,7,58,36
40503875,2,56,0,55,1,94,0
5192686,0,24,0,100,2,90,0
3948843,0,13,1,180,2,5,18
102754726,0,6,1,300,2,34,180
26556695,1,1,1,2000,2,3,364
26556695,1,1,1,1020,1,12,365
58118452,0,6,0,53,1,59,188
1583461,0,15,1,160,5,1,290
100842144,1,28,0,143,2,8,365
8715723,1,2,0,164,1,141,209
8715723,1,2,0,164,1,143,221
5237407,0,24,0,48,2,74,20
99937669,1,19,0,70,1,209,203
102799406,2,126,1,159,5,25,299
1260413,0,12,0,89,5,26,0
102811343,2,56,1,100,1,131,8
69406365,1,28,0,60,1,27,0
6181203,0,15,0,42,4,13,364
32209352,0,21,0,57,4,17,307
9193762,0,21,0,43,1,1,0
28966357,1,4,0,99,2,81,88
36669277,0,12,0,105,1,38,0
21503447,1,30,0,65,5,3,179
8616101,1,8,1,265,2,16,16
37712463,1,68,0,100,3,1,0
53635805,0,79,0,38,2,1,0
48961085,2,56,0,88,5,7,0
102924482,1,2,0,60,4,41,98
73175609,0,17,1,159,2,32,0
59358,1,28,0,65,2,42,0
56551795,1,8,1,150,4,1,0
16973022,0,21,0,50,1,4,0
58368740,0,6,0,70,1,1,0
10191995,1,9,0,61,5,25,20
102742122,2,160,0,120,1,31,352
5151544,0,84,1,63,4,54,344
65092392,0,21,0,65,3,72,179
101491116,0,84,2,25,1,64,0
8330977,1,1,1,197,2,47,13
19818873,0,20,0,89,1,86,173
103087934,0,15,1,158,4,61,264
4012934,1,11,1,125,7,12,0
2089329,1,4,1,250,3,6,0
10191995,1,9,0,119,6,117,207
103128664,1,8,0,128,7,71,171
103129069,0,6,1,169,3,44,64
103158392,1,26,0,115,3,61,137
57307079,2,56,0,70,1,19,172
103131157,1,1,0,115,1,2,88
2388537,1,45,0,100,3,6,0
24140532,0,6,0,50,3,91,262
1301576,1,2,1,200,7,3,0
10437339,1,11,1,220,10,8,0
31482341,1,18,0,45,5,30,0
2270624,1,2,1,203,3,13,0
21463097,1,5,1,180,7,95,87
18934273,4,141,0,40,1,1,0
103270784,0,6,1,130,2,107,81
103277215,1,71,1,190,10,5,0
14315424,0,12,0,58,2,6,0
19966776,0,13,1,150,2,1,0
529412,1,14,1,180,4,46,0
103349564,0,12,1,250,2,53,2
23832321,0,6,1,150,2,14,0
22902354,0,12,0,49,3,7,37
278393,0,21,0,40,2,96,78
17638424,2,81,0,40,1,91,162
7265110,1,2,1,130,4,32,39
1810885,1,19,0,85,3,48,44
103367641,1,68,0,110,1,8,0
1778121,1,19,0,119,3,8,76
8455776,1,2,0,60,1,23,97
8925370,1,18,1,110,2,26,0
46707487,0,12,0,50,2,77,107
5407657,0,16,1,110,5,48,0
19834899,1,14,1,180,2,146,259
38294216,2,160,0,75,10,7,197
103450258,2,139,1,105,4,12,335
103452342,2,139,1,105,4,21,352
10703290,1,28,1,300,2,19,179
1252820,0,12,0,60,5,72,7
78619120,2,56,1,100,4,78,201
101657794,2,94,0,120,1,77,361
88043058,0,6,0,45,1,45,361
103434234,1,8,1,255,2,65,5
88043058,0,6,0,40,1,41,352
103545877,3,199,1,100,2,2,36
103554758,0,24,1,110,3,88,248
97148702,0,16,1,185,3,104,262
1499220,1,11,1,147,1,42,4
58503744,0,21,0,65,4,4,0
3142220,1,26,1,200,2,22,11
38764806,0,3,1,950,4,19,323
25039414,0,12,0,200,5,11,83
38866485,1,8,1,100,4,3,0
103605111,2,31,0,45,2,36,52
103488282,2,39,0,75,1,122,0
103611863,0,67,0,40,2,7,318
9112269,2,56,1,74,2,21,0
103631576,0,6,1,100,2,5,0
778293,0,79,1,95,3,73,131
83542652,2,81,0,59,3,8,73
38503504,0,6,1,180,2,75,237
103678761,1,26,1,160,3,9,0
16460821,0,12,1,139,4,2,0
101491116,0,84,2,19,2,76,120
19536090,1,27,1,375,2,14,335
102294498,1,4,1,135,1,45,0
84495247,0,6,1,169,4,78,84
64442357,1,28,1,200,4,2,0
41471799,0,21,1,115,3,3,0
21660871,0,15,1,45,3,1,0
12201187,1,71,1,400,4,12,26
101657794,2,94,0,65,1,47,365
101491116,0,84,0,39,4,2,0
2448006,1,2,0,80,2,3,339
1301576,1,4,0,85,3,97,14
43936824,1,28,0,150,1,11,0
45404805,2,56,0,120,5,1,351
1753251,2,83,1,100,4,4,157
92272,1,68,0,75,2,18,62
5179523,0,12,0,91,1,13,85
3587764,1,2,0,150,1,2,0
3619937,0,21,0,46,7,26,0
100806,0,15,0,65,3,10,12
35980789,1,28,1,500,1,5,362
103841276,0,21,0,45,1,158,201
23423684,0,6,1,155,2,122,59
103848813,0,16,1,149,11,8,0
103850896,0,12,0,60,2,5,0
74895323,1,2,0,42,7,3,53
64065593,1,1,0,198,2,23,329
95597107,0,15,1,130,4,3,13
27844914,0,6,0,44,14,38,45
9737900,0,3,1,195,1,39,62
103862923,0,20,0,37,3,4,0
519554,1,23,0,78,2,46,341
46173411,1,30,1,80,8,4,0
519554,1,23,0,78,2,7,365
103875907,1,2,0,35,1,4,0
103883083,0,22,0,33,14,1,0
4122796,1,28,1,129,2,1,0
103281721,3,93,0,49,1,17,0
103892907,1,2,0,103,1,2,0
10003145,1,19,1,150,2,85,194
7380558,0,6,0,41,7,9,0
31175000,0,6,1,120,3,9,298
44949168,1,8,1,167,3,3,0
14292409,2,56,1,95,4,20,0
103841276,0,21,0,35,1,148,169
15679125,1,7,2,99,1,8,365
75710434,1,2,1,150,2,81,63
200060,0,6,1,150,10,3,0
103981529,2,25,1,76,3,9,0
64065593,1,1,1,198,2,31,322
17108681,1,28,1,265,2,10,3
15980694,1,28,1,110,3,2,0
7051379,0,113,0,70,2,106,53
1151840,0,12,1,220,5,1,0
26243457,0,6,1,80,3,6,0
104055319,1,19,0,55,3,12,4
69613456,1,2,1,265,2,113,297
18939173,1,14,1,228,4,16,103
5187497,0,21,0,50,1,2,0
15757322,1,4,1,280,2,53,12
101602599,2,31,0,75,3,9,7
24404906,0,12,1,120,5,1,0
8531067,1,8,1,250,2,2,0
104125363,2,25,0,70,4,1,0
104134325,1,2,1,135,2,113,86
801883,1,7,0,110,1,188,158
8872284,0,12,1,149,1,120,329
39261381,0,35,2,22,1,20,160
104166155,0,54,0,49,2,18,90
69545883,1,1,0,899,2,2,365
24444281,1,2,0,40,5,4,0
104188124,0,54,1,70,2,62,40
1447642,0,34,1,340,3,12,63
1622733,0,20,1,75,2,14,93
34320426,1,1,0,90,1,6,0
104254967,2,25,0,95,2,62,118
104262874,0,6,2,40,4,17,0
50087191,0,12,0,47,1,5,4
63393629,1,1,1,700,10,15,302
104273977,1,23,0,109,1,3,0
64065593,1,1,1,198,2,27,246
26784331,1,14,1,149,2,8,0
104348941,1,11,1,150,3,1,0
11402865,1,52,1,135,3,3,0
85294325,1,28,0,80,4,19,0
8788534,0,21,1,84,4,88,155
86887132,2,46,1,99,2,13,365
10812002,1,7,0,100,2,2,0
83809962,0,54,2,50,1,23,364
25599837,0,20,0,60,3,1,0
4087986,0,33,1,170,2,2,64
104497453,0,6,1,170,2,213,37
104500369,0,6,1,75,1,3,0
104516875,1,4,1,130,2,3,0
4372057,1,8,0,88,7,3,0
104350692,1,68,0,110,1,16,0
104542199,1,28,0,200,2,3,90
46812877,1,18,1,100,5,39,12
2407821,1,19,1,190,2,23,27
104558512,2,126,1,86,2,78,149
36420662,0,12,0,75,3,3,0
617427,0,3,1,145,2,4,0
104584267,4,105,0,75,1,3,365
104626152,0,6,0,200,2,3,189
2332386,0,20,1,86,4,2,0
83278784,1,2,1,160,1,41,273
15787004,0,21,0,59,3,11,0
87518679,1,7,1,280,5,1,0
1713011,1,18,1,89,14,14,4
31378,0,15,1,100,4,8,6
17285612,0,79,1,75,4,5,0
15792248,0,0,1,100,2,1,0
13324284,1,9,0,95,4,1,0
39872618,0,15,0,50,3,7,249
8455543,1,14,1,599,2,3,54
96303866,2,118,0,44,4,8,3
13599766,1,45,0,80,8,3,79
7555939,1,68,0,65,5,7,0
49336986,0,22,1,98,2,27,168
8739010,1,19,1,131,2,15,11
24630962,0,12,0,70,10,17,0
17848497,0,15,0,35,3,2,0
104812805,3,110,0,34,4,51,316
29474145,2,106,1,100,2,48,167
104816559,0,189,0,85,3,30,90
104821930,1,28,1,120,1,9,0
52347885,0,35,0,34,2,94,70
9195264,0,12,1,150,2,13,0
61804662,2,37,0,48,1,54,113
104835356,0,79,0,73,1,10,121
104838182,1,8,0,85,7,14,0
104835356,0,79,0,69,1,32,292
4630888,1,19,1,170,1,36,36
104835356,0,79,0,66,1,24,324
49699620,1,28,1,200,2,1,0
69545883,1,1,0,799,3,1,365
69545883,1,1,0,1599,3,2,365
104812805,3,86,0,34,4,39,347
62828813,1,23,0,69,3,47,217
15793354,0,15,1,73,2,4,0
633395,1,45,1,150,5,3,25
104927746,3,110,0,33,4,18,322
104927746,3,110,0,32,4,30,342
104927746,3,196,0,35,4,10,323
69545883,1,1,0,649,3,1,365
104927746,3,110,0,32,4,23,312
104885443,2,56,0,85,2,57,306
69545883,1,1,0,699,3,1,365
69545883,1,1,0,799,3,1,365
88191,0,33,1,290,6,3,0
4198285,0,12,1,145,3,43,5
13224803,1,26,1,199,5,53,0
79060345,1,14,1,200,4,31,291
40744019,1,14,1,181,1,158,173
2642093,0,20,0,75,5,1,0
394223,0,10,1,130,4,1,0
105049322,2,162,1,125,1,16,157
93742479,1,28,1,250,2,10,0
105069538,1,4,1,175,1,8,66
44802851,0,12,1,180,4,63,1
56878925,0,100,2,40,2,4,3
9584918,1,14,1,156,5,4,0
8572778,1,1,1,500,2,4,91
66915031,1,30,0,65,2,55,5
3740293,1,8,0,60,14,1,0
6171011,1,4,1,150,7,4,127
6984985,1,1,1,279,5,3,0
104661811,3,86,0,105,1,12,89
105163782,1,2,1,110,2,60,47
17138432,0,20,1,130,4,10,0
105225099,1,28,1,500,2,1,0
90658585,3,55,0,34,3,24,159
1626704,0,6,0,75,2,55,0
105025187,1,19,0,49,3,1,0
105239473,0,84,0,65,3,22,89
9372363,0,111,0,65,3,8,40
471153,0,12,1,300,7,2,352
105258361,1,8,0,100,3,38,14
104700532,0,6,0,55,1,1,6
1886695,0,21,0,70,2,16,29
15863391,0,3,0,49,5,16,0
33651056,0,21,0,120,3,1,0
35281088,1,2,0,44,2,45,18
2125221,0,12,1,150,4,19,80
12018166,0,6,1,209,2,7,201
105348414,1,52,1,200,5,1,36
79751933,0,15,0,30,3,1,0
105349749,1,2,0,80,2,10,8
105359406,2,39,0,135,7,1,0
30826993,0,16,1,250,3,54,0
20319948,0,15,0,50,4,28,0
10332773,1,2,0,110,2,137,102
17638424,2,81,0,30,1,106,142
35093829,0,12,1,160,2,11,0
620436,1,64,1,295,5,36,16
69545883,1,1,0,699,3,2,365
32545798,0,12,0,60,2,7,0
94536810,4,136,0,45,5,30,318
40146897,0,15,0,29,2,97,145
105384236,1,30,0,80,1,11,31
60628529,1,4,1,265,3,111,155
19584296,1,4,1,225,5,6,0
3912009,1,2,1,210,2,4,0
28804489,1,19,1,220,5,46,92
105375380,4,65,0,68,2,1,39
34508225,0,21,1,135,3,5,0
102012893,1,2,1,130,2,133,21
7858210,1,2,1,400,2,3,180
105461266,0,32,1,200,4,71,230
20195183,0,12,1,200,2,9,0
69545883,1,1,0,799,2,1,365
6007970,0,12,0,45,3,31,0
104926837,1,43,0,176,3,123,17
415660,0,12,0,85,6,7,19
83732495,0,54,0,21,5,4,0
105489342,0,147,1,129,2,73,82
104926837,1,43,0,113,3,131,12
104781467,0,12,1,199,3,1,0
101289150,4,200,1,86,2,86,171
78433586,2,56,1,95,2,9,212
60495305,1,28,0,100,2,14,0
68544687,1,64,1,199,3,3,0
104926837,1,43,0,146,3,104,7
105507665,0,6,1,150,4,73,228
105511610,1,23,0,98,2,76,46
1538057,0,6,1,25,2,50,6
105513623,0,6,1,130,2,51,83
48832831,1,8,1,200,2,3,0
42814202,2,149,1,94,1,18,173
12610226,1,19,1,150,5,8,0
28875304,0,21,0,85,4,4,8
4936720,0,12,0,110,1,77,39
86115767,1,14,1,60,1,124,86
105162882,1,8,0,110,1,1,0
73447493,0,6,0,60,2,37,90
105572605,0,22,1,72,1,15,1
72808547,1,2,1,120,4,22,0
102383709,1,2,0,58,4,131,115
9007993,1,14,1,150,3,2,0
105582490,2,44,0,40,2,20,0
92828204,1,1,1,1200,1,36,354
22432953,0,12,0,55,4,3,0
1354727,2,56,1,150,5,2,0
1314045,0,12,0,99,1,230,353
105074140,2,37,0,38,1,69,0
45520477,1,11,1,500,3,21,365
65974774,1,28,0,114,1,40,324
3473672,0,12,1,175,2,21,313
83929409,1,11,1,350,2,5,0
13325936,1,4,0,60,5,1,0
105668518,1,30,0,100,2,4,0
22243853,0,12,0,60,3,21,0
5998815,1,132,0,85,3,16,9
19238497,0,24,0,36,7,8,0
43729733,1,4,0,150,1,56,272
32084117,1,14,1,330,2,124,317
105640471,0,79,0,54,1,18,241
105640471,0,79,0,53,1,18,360
47453782,0,12,1,175,2,44,3
105640471,0,79,0,48,1,10,240
105640471,0,79,0,39,3,23,137
105753805,2,81,0,70,1,8,302
105762561,2,46,1,125,3,42,348
31820164,1,2,1,100,4,62,80
105394139,4,144,0,79,3,73,69
7824337,0,22,0,95,3,14,0
67523,0,6,1,77,2,51,5
11073179,0,24,0,75,1,3,0
104814891,1,9,0,80,2,152,105
105828180,2,39,1,120,2,78,135
34307713,0,12,1,175,2,71,68
22511613,0,36,0,114,1,2,0
17167740,0,10,0,93,2,34,34
63834432,0,12,0,58,1,1,0
1865198,0,12,1,185,8,2,59
49699620,1,28,0,90,3,7,0
2568028,2,56,0,50,1,5,0
9601972,1,45,1,189,2,1,0
43754478,0,6,0,50,5,5,0
7913732,1,4,1,240,3,4,7
5237407,0,24,1,131,2,20,0
9119410,0,0,0,80,1,1,0
6082745,1,8,1,225,10,14,11
83627325,2,39,0,109,1,5,356
10762834,2,103,1,165,2,32,55
31207419,1,51,0,45,2,1,0
6134680,0,15,0,50,1,35,5
90658585,3,55,0,55,3,6,88
8300022,0,12,1,130,5,1,0
40721357,0,13,1,150,2,34,3
69189948,1,30,0,75,2,45,183
3479852,0,34,1,150,1,179,0
1354727,2,56,0,75,1,50,61
106030531,1,45,1,110,7,1,0
29314677,0,79,0,64,1,87,42
59101644,0,12,1,135,2,29,82
11313668,0,12,0,55,1,8,0
1914516,0,12,1,165,1,3,0
65974774,1,28,0,132,1,14,326
33213436,0,34,0,169,1,34,364
86509759,1,4,0,77,3,30,90
185745,1,23,1,200,1,26,317
29263011,0,123,0,85,2,68,69
2279300,1,11,1,400,3,17,334
105799162,1,52,1,200,1,12,206
50053528,1,19,0,80,3,110,11
326185,0,12,1,108,3,3,0
61585315,1,8,0,75,2,3,0
49900664,1,28,1,91,2,2,0
6677922,3,163,1,51,4,29,15
101499766,2,152,0,60,1,305,341
2748223,1,2,1,120,14,1,188
3088873,0,12,1,149,2,9,0
18104054,1,28,1,160,7,1,0
19585203,0,0,1,90,7,2,0
9442323,0,20,1,250,3,64,72
59442523,0,22,0,90,1,2,0
24418469,0,54,1,200,3,6,0
71147912,0,21,0,49,4,3,0
45299546,0,12,0,47,7,2,12
104177785,2,83,0,250,2,14,1
3991905,1,68,1,250,3,1,0
32199225,0,12,1,360,1,2,0
69131939,1,23,1,200,4,25,352
106197850,0,79,0,50,7,1,0
106197923,2,106,1,85,2,99,56
44458662,0,6,0,40,5,2,0
53836757,1,19,0,85,4,20,12
3568330,0,6,0,85,9,6,10
106233552,2,103,1,239,3,12,266
1468716,0,36,1,700,4,3,89
35261699,0,20,0,60,7,6,62
75443454,2,49,0,87,3,3,343
40230231,0,20,0,50,8,1,2
18625208,0,12,0,85,2,4,0
106272021,0,24,0,80,1,12,5
12810839,1,11,0,90,1,32,0
36234811,2,106,0,69,1,25,156
86575720,1,14,1,128,1,6,0
36234811,2,106,1,200,1,46,152
44707475,0,12,0,35,7,5,0
3086976,0,3,1,135,7,2,0
19000672,0,15,0,150,2,2,0
46660053,0,12,0,70,2,52,62
82319393,1,1,0,350,3,1,0
106327066,1,30,0,50,2,1,0
336228,2,39,0,95,1,2,0
24967970,1,18,0,80,3,6,58
18569725,1,7,1,150,1,21,0
20844522,0,24,1,53,12,17,32
5164854,1,2,0,54,5,8,332
40711894,2,81,0,53,1,9,0
1192630,0,15,1,135,2,77,61
104626152,0,6,1,525,2,1,189
1395843,1,30,0,50,2,3,0
104626152,0,6,0,200,2,1,189
101053359,1,30,1,99,4,2,0
20645317,0,3,0,80,2,4,10
69427329,2,81,1,150,1,150,255
69427329,2,81,1,120,1,134,249
10263854,1,9,1,250,1,29,358
106405713,1,2,0,100,2,5,135
85938655,1,7,1,250,3,31,295
407407,4,141,0,60,2,3,364
106437594,1,14,1,165,6,5,0
106438891,1,64,0,100,3,1,0
33069397,1,51,0,40,10,1,0
106442885,0,6,0,37,1,93,2
106407359,1,2,0,75,2,121,3
65800377,0,21,0,39,2,9,79
106442885,0,6,0,29,1,139,2
23055253,0,21,0,80,3,2,0
20362478,1,28,0,100,1,19,0
106451051,2,44,0,40,5,8,6
77304447,1,2,0,45,5,40,45
106454216,0,21,1,55,3,53,243
32625342,4,59,0,30,4,11,0
26432133,2,103,0,48,1,510,341
104166155,0,54,0,49,1,1,90
1154016,0,20,1,135,5,13,159
14683530,1,4,1,200,5,8,19
54342301,0,15,1,300,2,11,9
105606522,0,21,0,70,3,1,0
49883421,1,23,1,225,4,8,0
43797176,0,84,0,80,2,17,353
13490820,0,12,0,50,3,3,0
26765580,0,6,1,110,2,91,48
34549333,1,30,0,54,3,1,0
28695751,0,16,1,125,3,22,0
99494083,0,6,1,115,5,47,91
7965887,2,44,0,60,3,5,0
11768876,0,21,0,30,2,61,26
92493393,3,158,0,55,2,30,61
42422050,1,19,0,79,2,19,244
16214285,0,15,1,85,3,7,20
10795846,1,8,0,80,1,47,0
92493393,3,158,0,55,2,64,348
67469354,1,2,0,66,3,78,55
1470458,0,20,1,135,3,14,0
75918061,0,15,1,140,4,47,5
5164854,1,2,0,52,7,3,326
82646321,1,7,1,130,2,77,9
106627653,1,14,1,585,3,7,0
47675184,0,6,0,35,1,7,0
106634224,0,6,0,55,14,4,0
106634512,2,44,1,60,3,101,47
4453703,0,21,0,43,1,1,0
68714722,1,28,1,166,2,4,0
22919533,0,12,0,150,3,43,67
56089590,1,23,1,250,3,53,220
27260699,0,21,2,28,1,103,133
66271966,1,7,1,97,1,4,0
5865860,1,1,0,120,2,2,0
76212913,0,12,1,350,3,17,129
9367785,0,20,0,63,1,10,0
106714852,1,9,1,151,7,2,0
934811,1,26,0,70,2,8,0
101113812,1,19,1,198,5,10,0
106723044,1,28,0,100,1,1,0
1451269,0,21,1,140,5,3,7
69545883,1,1,0,799,3,3,365
8567200,1,19,1,250,3,36,36
13846249,1,11,0,100,2,2,0
3240340,1,2,0,55,2,7,0
106742582,1,30,1,65,4,2,0
44102978,1,30,1,75,1,17,253
8381084,1,60,1,190,2,45,112
59529529,1,7,0,70,1,178,146
29533851,1,19,0,85,2,57,56
35998113,0,6,0,57,2,151,0
106756395,0,6,2,25,1,3,0
8368667,1,19,1,215,2,18,68
13741210,0,22,1,89,2,9,0
102913031,1,4,1,350,4,33,346
88152200,1,2,1,159,3,11,0
106816918,0,20,0,150,2,37,0
43610994,0,6,1,70,2,5,0
4992081,0,12,0,84,3,10,4
8030654,1,19,0,300,1,2,0
106827427,0,21,0,30,3,2,0
23700673,0,3,0,76,3,163,53
2559886,1,7,1,130,4,2,0
20532489,0,12,0,124,2,71,70
83717038,0,20,0,45,2,85,171
58391491,2,103,0,33,1,333,139
58391491,2,103,0,45,1,255,175
106445501,0,24,1,200,2,46,234
27809907,1,9,0,130,2,2,0
3173147,1,23,0,95,4,15,244
58391491,2,103,0,45,1,306,155
105075484,0,100,1,117,2,88,349
106899231,0,13,1,220,6,7,5
3952200,0,12,1,100,3,72,302
32923003,0,21,0,31,7,2,89
85692123,2,44,1,99,4,1,0
1228668,0,123,0,38,4,4,0
106921180,2,44,0,33,3,2,0
32946808,0,20,1,170,3,37,258
1636770,0,6,0,68,2,4,0
105079063,2,44,0,65,4,20,0
43719073,0,73,2,37,1,47,354
8904815,0,22,1,92,7,15,281
3914854,0,12,0,125,2,3,0
106940881,0,22,1,71,1,124,64
13933851,0,6,0,40,8,11,0
106948369,1,14,1,110,3,7,9
42561290,0,70,0,45,2,37,158
106948134,1,51,0,50,1,8,0
60736303,0,12,0,60,2,1,0
36828710,0,12,0,60,1,1,0
35215309,1,4,0,55,3,24,81
105394139,4,144,0,58,3,84,75
28450419,1,68,1,200,10,4,48
9210000,0,21,0,50,2,5,206
106963874,2,81,0,50,1,2,0
106951556,1,9,1,129,7,11,188
5828836,1,2,1,255,2,1,0
93393807,1,23,1,177,1,46,31
106977720,0,33,0,50,2,2,0
40146897,0,15,0,49,2,34,29
107022433,0,6,1,325,2,67,250
15702477,1,8,1,109,2,2,0
19655631,0,6,1,100,6,55,59
33229585,1,28,1,280,4,23,17
60617669,1,1,1,149,2,2,0
101132948,1,11,1,2590,1,8,361
6335037,1,11,1,220,4,1,0
107055014,1,2,0,147,4,30,28
1260413,0,12,0,105,3,4,0
35331192,0,6,1,175,4,2,0
69280122,0,20,1,60,3,5,0
105394139,4,144,0,55,3,74,84
31736547,1,4,0,65,1,73,34
78466689,1,18,0,59,2,11,29
71698853,1,8,1,100,2,1,0
106949780,1,71,1,145,2,5,0
27932675,1,48,1,100,3,3,0
4229387,0,20,1,150,4,4,0
107082851,0,12,0,59,5,1,0
32545798,0,12,0,45,1,4,0
14808512,0,12,1,170,3,2,0
93211521,1,19,1,120,6,1,0
4487093,1,4,0,105,2,85,117
26574838,0,12,0,65,2,2,0
48952468,0,6,1,75,2,68,232
90829719,0,12,1,125,1,112,221
5659683,0,15,1,100,3,5,8
105074140,2,37,0,48,1,52,0
4366982,1,68,1,149,10,9,19
40965944,1,1,1,290,2,5,0
6842719,0,12,0,120,1,7,89
107158968,0,33,0,45,1,8,0
1528114,0,6,1,95,4,68,0
61042,1,2,0,45,4,22,0
24074171,1,48,1,400,2,26,10
107177716,0,6,1,130,2,168,203
107040079,0,15,0,80,4,46,272
97853468,4,169,0,45,14,18,332
11511386,1,9,0,100,2,1,0
17098527,1,19,0,200,4,2,39
107158006,1,2,0,60,2,119,198
48071153,1,19,1,132,4,10,26
106634512,2,44,1,60,3,63,50
16627758,0,6,0,38,1,3,0
10683360,1,52,1,240,3,15,45
16949541,0,12,1,120,4,9,291
697678,0,6,1,119,3,6,0
106436231,2,56,1,225,7,1,0
7310057,2,56,1,79,3,2,0
20692024,1,1,1,215,5,7,0
1276297,0,20,0,67,1,2,0
99237414,1,4,0,79,3,21,46
107294313,0,90,1,139,2,93,217
107296819,1,4,1,105,1,142,11
107291364,0,193,2,50,2,1,0
93121568,4,80,0,60,2,53,169
93121568,4,80,0,50,2,63,110
1000278,1,11,1,190,1,86,236
13043232,1,52,1,230,5,14,9
8571056,1,18,1,80,2,4,0
